InvoiceID,RentTime,TotalPrice,PaymentMethod,CreateTime,Status,BookingID,DiscountID,CourtID,CID
INV00949,2024-10-10 04:15:49,2343710,Chuyển khoản,2024-10-10 04:15:49,Đã thanh toán,BKG01008,DSC018,CRT0031,EMP0076
INV00950,2024-07-19 04:17:51,2139806,Tiền mặt,2024-07-19 04:17:51,Đã thanh toán,BKG00726,DSC048,CRT0015,EMP0060
INV00951,2024-06-14 12:10:45,1336426,Chuyển khoản,2024-06-14 12:10:45,Chưa thanh toán,BKG00658,DSC007,CRT0057,EMP0109
INV00952,2024-10-15 17:58:09,239757,Ví điện tử,2024-10-15 17:58:09,Hủy,BKG00034,DSC029,CRT0025,EMP0053
INV00953,2024-12-12 07:15:45,2169545,Chuyển khoản,2024-12-12 07:15:45,Chưa thanh toán,BKG00823,DSC004,CRT0014,EMP0098
INV00954,2024-02-08 18:50:54,2503632,Tiền mặt,2024-02-08 18:50:54,Chưa thanh toán,BKG00142,,CRT0046,EMP0056
INV00955,2024-08-17 05:49:58,1494141,Chuyển khoản,2024-08-17 05:49:58,Đã thanh toán,BKG00452,DSC022,CRT0002,EMP0077
INV00956,2024-03-20 19:58:23,578523,Chuyển khoản,2024-03-20 19:58:23,Đã thanh toán,BKG00524,DSC013,CRT0044,EMP0008
INV00957,2024-07-10 10:06:36,2712082,Chuyển khoản,2024-07-10 10:06:36,Đã thanh toán,BKG00956,DSC005,CRT0001,EMP0100
INV00958,2024-08-10 05:37:49,2746708,Tiền mặt,2024-08-10 05:37:49,Hủy,BKG00433,DSC042,CRT0002,EMP0054
INV00959,2024-08-13 12:36:29,675149,Thẻ,2024-08-13 12:36:29,Hủy,BKG00030,DSC004,CRT0019,EMP0118
INV00960,2024-02-20 07:52:09,289095,Ví điện tử,2024-02-20 07:52:09,Chưa thanh toán,BKG00295,DSC031,CRT0052,EMP0013
INV00961,2024-11-17 14:41:19,1233725,Ví điện tử,2024-11-17 14:41:19,Hủy,BKG00612,DSC029,CRT0009,EMP0039
INV00962,2024-04-14 20:44:05,2105639,Thẻ,2024-04-14 20:44:05,Chưa thanh toán,BKG00302,DSC016,CRT0024,EMP0113
INV00963,2024-10-25 04:08:42,1880899,Tiền mặt,2024-10-25 04:08:42,Đã thanh toán,BKG00276,DSC022,CRT0037,EMP0085
INV00964,2024-10-05 06:18:16,1017895,Tiền mặt,2024-10-05 06:18:16,Chưa thanh toán,BKG00904,DSC025,CRT0040,EMP0082
INV00965,2024-01-10 09:49:39,1988679,Ví điện tử,2024-01-10 09:49:39,Hủy,BKG00071,DSC011,CRT0040,EMP0045
INV00966,2024-11-11 14:57:01,2874250,Thẻ,2024-11-11 14:57:01,Hủy,BKG00047,DSC039,CRT0055,EMP0030
INV00967,2024-09-29 12:28:44,1445622,Ví điện tử,2024-09-29 12:28:44,Hủy,BKG01101,DSC001,CRT0007,EMP0073
INV00968,2024-11-29 20:58:35,1203327,Ví điện tử,2024-11-29 20:58:35,Hủy,BKG00660,DSC018,CRT0028,EMP0042
INV00969,2024-09-27 16:43:14,2359175,Ví điện tử,2024-09-27 16:43:14,Đã thanh toán,BKG00163,DSC050,CRT0053,EMP0094
INV00970,2024-04-24 08:13:42,877832,Thẻ,2024-04-24 08:13:42,Chưa thanh toán,BKG00645,DSC003,CRT0017,EMP0008
INV00971,2024-12-13 00:29:06,1651489,Thẻ,2024-12-13 00:29:06,Chưa thanh toán,BKG00668,DSC045,CRT0027,EMP0062
INV00972,2024-08-07 00:38:32,831022,Ví điện tử,2024-08-07 00:38:32,Đã thanh toán,BKG00240,DSC004,CRT0047,EMP0051
INV00973,2024-08-21 13:37:29,2602961,Tiền mặt,2024-08-21 13:37:29,Chưa thanh toán,BKG00498,DSC044,CRT0003,EMP0119
INV00974,2024-03-28 00:32:48,1180011,Tiền mặt,2024-03-28 00:32:48,Đã thanh toán,BKG00161,DSC041,CRT0020,EMP0112
INV00975,2024-10-13 12:06:44,2738831,Ví điện tử,2024-10-13 12:06:44,Chưa thanh toán,BKG00107,DSC035,CRT0025,EMP0081
INV00976,2024-08-09 17:16:39,402664,Thẻ,2024-08-09 17:16:39,Hủy,BKG00557,DSC017,CRT0028,EMP0046
INV00977,2024-04-09 22:58:56,123309,Thẻ,2024-04-09 22:58:56,Chưa thanh toán,BKG00028,DSC004,CRT0003,EMP0114
INV00978,2024-01-09 17:42:07,1328464,Thẻ,2024-01-09 17:42:07,Đã thanh toán,BKG00845,DSC046,CRT0017,EMP0109
INV00979,2024-08-30 01:17:54,2037609,Thẻ,2024-08-30 01:17:54,Hủy,BKG01083,DSC025,CRT0051,EMP0028
INV00980,2024-07-26 23:07:24,1948512,Tiền mặt,2024-07-26 23:07:24,Đã thanh toán,BKG00349,DSC023,CRT0024,EMP0053
INV00981,2024-12-13 15:40:57,2413564,Ví điện tử,2024-12-13 15:40:57,Đã thanh toán,BKG00291,DSC038,CRT0056,EMP0037
INV00982,2024-02-22 06:06:33,1426473,Chuyển khoản,2024-02-22 06:06:33,Hủy,BKG00865,DSC029,CRT0004,EMP0011
INV00983,2024-01-16 08:22:42,2073473,Tiền mặt,2024-01-16 08:22:42,Hủy,BKG00679,DSC039,CRT0048,EMP0011
INV00984,2024-02-13 12:53:51,815708,Ví điện tử,2024-02-13 12:53:51,Đã thanh toán,BKG00219,DSC043,CRT0051,EMP0105
INV00985,2024-03-09 16:40:00,2957428,Tiền mặt,2024-03-09 16:40:00,Đã thanh toán,BKG00764,DSC043,CRT0004,EMP0072
INV00986,2024-08-07 20:50:45,1483705,Tiền mặt,2024-08-07 20:50:45,Đã thanh toán,BKG00047,DSC039,CRT0020,EMP0031
INV00987,2024-01-09 08:42:51,1942106,Ví điện tử,2024-01-09 08:42:51,Hủy,BKG01019,DSC005,CRT0017,EMP0010
INV00988,2024-04-16 14:44:15,2117574,Tiền mặt,2024-04-16 14:44:15,Hủy,BKG00794,DSC031,CRT0057,EMP0025
INV00989,2024-01-16 11:36:38,2997346,Tiền mặt,2024-01-16 11:36:38,Hủy,BKG00321,DSC015,CRT0045,EMP0032
INV00990,2024-06-27 02:09:01,1786112,Thẻ,2024-06-27 02:09:01,Đã thanh toán,BKG00119,DSC031,CRT0011,EMP0047
INV00991,2024-02-08 16:42:50,1833484,Thẻ,2024-02-08 16:42:50,Đã thanh toán,BKG00521,DSC033,CRT0059,EMP0038
INV00992,2024-08-18 13:49:07,1859176,Chuyển khoản,2024-08-18 13:49:07,Đã thanh toán,BKG00749,DSC019,CRT0049,EMP0083
INV00993,2024-09-22 07:44:06,1393149,Tiền mặt,2024-09-22 07:44:06,Chưa thanh toán,BKG01111,DSC006,CRT0015,EMP0024
INV00994,2024-11-28 12:08:19,1115352,Thẻ,2024-11-28 12:08:19,Đã thanh toán,BKG00261,DSC029,CRT0018,EMP0096
INV00995,2024-12-28 13:12:04,2598533,Ví điện tử,2024-12-28 13:12:04,Hủy,BKG00322,DSC046,CRT0050,EMP0075
INV00996,2024-10-05 11:17:39,1461533,Thẻ,2024-10-05 11:17:39,Đã thanh toán,BKG00190,DSC037,CRT0046,EMP0110
INV00997,2024-07-24 22:29:55,2512791,Thẻ,2024-07-24 22:29:55,Đã thanh toán,BKG00041,DSC020,CRT0057,EMP0001
INV00998,2024-05-11 22:45:53,2383440,Chuyển khoản,2024-05-11 22:45:53,Hủy,BKG00830,DSC017,CRT0016,EMP0113
INV00999,2024-10-17 19:05:55,1312976,Tiền mặt,2024-10-17 19:05:55,Hủy,BKG01031,DSC036,CRT0032,EMP0072
INV01000,2024-07-04 02:08:54,1123011,Ví điện tử,2024-07-04 02:08:54,Đã thanh toán,BKG00814,DSC031,CRT0043,EMP0082
INV01001,2024-11-07 18:41:42,1168051,Ví điện tử,2024-11-07 18:41:42,Hủy,BKG00963,DSC037,CRT0060,EMP0027
INV01002,2024-01-18 14:06:06,1449009,Thẻ,2024-01-18 14:06:06,Chưa thanh toán,BKG00562,DSC016,CRT0055,EMP0019
INV01003,2024-08-06 14:38:04,517818,Chuyển khoản,2024-08-06 14:38:04,Hủy,BKG00931,DSC035,CRT0008,EMP0055
INV01004,2024-08-10 00:09:44,1972198,Ví điện tử,2024-08-10 00:09:44,Đã thanh toán,BKG00905,DSC020,CRT0028,EMP0104
INV01005,2024-06-14 02:14:46,1778886,Tiền mặt,2024-06-14 02:14:46,Hủy,BKG00118,DSC049,CRT0045,EMP0079
INV01006,2024-02-16 19:03:39,2622405,Thẻ,2024-02-16 19:03:39,Chưa thanh toán,BKG00748,DSC013,CRT0011,EMP0049
INV01007,2024-05-13 00:26:21,2519550,Ví điện tử,2024-05-13 00:26:21,Hủy,BKG00432,DSC043,CRT0008,EMP0058
INV01008,2024-07-11 17:04:51,164992,Ví điện tử,2024-07-11 17:04:51,Đã thanh toán,BKG00728,DSC034,CRT0027,EMP0097
INV01009,2024-08-11 08:53:51,589793,Ví điện tử,2024-08-11 08:53:51,Hủy,BKG00768,DSC002,CRT0055,EMP0084
INV01010,2024-11-01 08:14:09,991529,Thẻ,2024-11-01 08:14:09,Đã thanh toán,BKG00852,,CRT0032,EMP0006
INV01011,2024-10-31 21:38:04,1967861,Tiền mặt,2024-10-31 21:38:04,Đã thanh toán,BKG00986,DSC031,CRT0059,EMP0106
INV01012,2024-01-14 05:22:00,1590813,Chuyển khoản,2024-01-14 05:22:00,Đã thanh toán,BKG00959,DSC029,CRT0060,EMP0008
INV01013,2024-10-18 05:16:38,176637,Thẻ,2024-10-18 05:16:38,Đã thanh toán,BKG00176,DSC045,CRT0024,EMP0048
INV01014,2024-08-27 21:24:01,1283524,Thẻ,2024-08-27 21:24:01,Chưa thanh toán,BKG01103,DSC003,CRT0021,EMP0059
INV01015,2024-05-23 18:32:04,1733441,Thẻ,2024-05-23 18:32:04,Hủy,BKG00444,DSC041,CRT0032,EMP0034
INV01016,2024-08-01 10:24:23,1228631,Ví điện tử,2024-08-01 10:24:23,Đã thanh toán,BKG00690,DSC023,CRT0047,EMP0044
INV01017,2024-11-19 16:16:41,2923232,Thẻ,2024-11-19 16:16:41,Hủy,BKG00432,DSC027,CRT0016,EMP0106
INV01018,2024-04-15 10:26:34,870678,Thẻ,2024-04-15 10:26:34,Chưa thanh toán,BKG00684,DSC001,CRT0002,EMP0073
INV01019,2024-10-30 01:21:38,141374,Ví điện tử,2024-10-30 01:21:38,Chưa thanh toán,BKG00921,DSC044,CRT0011,EMP0061
INV01020,2024-07-24 01:03:28,2721555,Thẻ,2024-07-24 01:03:28,Hủy,BKG00293,DSC046,CRT0031,EMP0050
INV01021,2024-07-16 02:20:03,2433333,Thẻ,2024-07-16 02:20:03,Chưa thanh toán,BKG00124,DSC032,CRT0046,EMP0072
INV01022,2024-10-12 14:14:54,2805804,Ví điện tử,2024-10-12 14:14:54,Đã thanh toán,BKG00826,DSC028,CRT0002,EMP0031
INV01023,2024-11-10 22:39:43,2659060,Chuyển khoản,2024-11-10 22:39:43,Đã thanh toán,BKG00064,DSC035,CRT0051,EMP0082
INV01024,2024-06-18 00:09:39,2957763,Thẻ,2024-06-18 00:09:39,Chưa thanh toán,BKG00542,DSC020,CRT0035,EMP0023
INV01025,2024-09-25 17:34:13,1611454,Ví điện tử,2024-09-25 17:34:13,Chưa thanh toán,BKG00116,DSC003,CRT0031,EMP0078
INV01026,2024-06-16 21:48:48,1588504,Ví điện tử,2024-06-16 21:48:48,Hủy,BKG00980,DSC015,CRT0032,EMP0112
INV01027,2024-07-23 02:02:34,1173945,Ví điện tử,2024-07-23 02:02:34,Đã thanh toán,BKG00570,DSC009,CRT0032,EMP0014
INV01028,2024-08-07 03:12:11,371076,Ví điện tử,2024-08-07 03:12:11,Hủy,BKG00229,DSC038,CRT0025,EMP0025
INV01029,2024-05-09 14:03:24,191045,Thẻ,2024-05-09 14:03:24,Hủy,BKG00965,DSC044,CRT0052,EMP0023
INV01030,2024-03-09 07:48:16,1543966,Tiền mặt,2024-03-09 07:48:16,Đã thanh toán,BKG00203,DSC003,CRT0025,EMP0078
INV01031,2024-06-14 20:47:00,2671314,Chuyển khoản,2024-06-14 20:47:00,Chưa thanh toán,BKG01086,DSC031,CRT0004,EMP0062
INV01032,2024-01-21 18:23:02,2105921,Tiền mặt,2024-01-21 18:23:02,Chưa thanh toán,BKG00095,DSC043,CRT0002,EMP0068
INV01033,2024-03-24 19:01:07,1391316,Chuyển khoản,2024-03-24 19:01:07,Đã thanh toán,BKG01187,DSC048,CRT0002,EMP0019
INV01034,2024-04-26 08:57:23,1071813,Chuyển khoản,2024-04-26 08:57:23,Đã thanh toán,BKG00886,DSC012,CRT0037,EMP0111
INV01035,2024-08-30 03:36:25,1280305,Ví điện tử,2024-08-30 03:36:25,Hủy,BKG01131,DSC007,CRT0001,EMP0012
INV01036,2024-08-12 04:03:53,2778937,Chuyển khoản,2024-08-12 04:03:53,Hủy,BKG00242,DSC023,CRT0008,EMP0083
INV01037,2024-11-24 23:04:44,1360502,Tiền mặt,2024-11-24 23:04:44,Chưa thanh toán,BKG00539,DSC027,CRT0003,EMP0032
INV01038,2024-07-29 15:31:49,753010,Tiền mặt,2024-07-29 15:31:49,Đã thanh toán,BKG00947,DSC036,CRT0039,EMP0116
INV01039,2024-06-17 19:11:33,1598321,Chuyển khoản,2024-06-17 19:11:33,Chưa thanh toán,BKG00715,DSC038,CRT0007,EMP0011
INV01040,2024-11-10 11:08:35,890902,Tiền mặt,2024-11-10 11:08:35,Đã thanh toán,BKG01153,DSC015,CRT0053,EMP0116
INV01041,2024-08-22 01:55:16,1713849,Thẻ,2024-08-22 01:55:16,Chưa thanh toán,BKG00887,DSC028,CRT0042,EMP0075
INV01042,2024-03-25 05:07:16,2507355,Chuyển khoản,2024-03-25 05:07:16,Hủy,BKG00387,DSC019,CRT0036,EMP0087
INV01043,2024-07-06 01:30:02,1598401,Thẻ,2024-07-06 01:30:02,Đã thanh toán,BKG00588,DSC044,CRT0057,EMP0021
INV01044,2024-04-04 02:44:23,2088287,Thẻ,2024-04-04 02:44:23,Chưa thanh toán,BKG00982,DSC047,CRT0016,EMP0040
INV01045,2024-10-12 11:44:17,1121901,Ví điện tử,2024-10-12 11:44:17,Chưa thanh toán,BKG00368,DSC001,CRT0056,EMP0058
INV01046,2024-09-22 13:19:59,432696,Tiền mặt,2024-09-22 13:19:59,Đã thanh toán,BKG01179,DSC030,CRT0014,EMP0105
INV01047,2024-03-02 12:14:29,1600512,Chuyển khoản,2024-03-02 12:14:29,Đã thanh toán,BKG00676,DSC003,CRT0023,EMP0026
INV01048,2024-06-21 05:51:09,2689518,Thẻ,2024-06-21 05:51:09,Hủy,BKG00299,DSC039,CRT0018,EMP0111
INV01049,2024-10-27 14:26:21,2243401,Ví điện tử,2024-10-27 14:26:21,Hủy,BKG00955,DSC016,CRT0010,EMP0051
INV01050,2024-07-08 07:02:52,2571215,Thẻ,2024-07-08 07:02:52,Hủy,BKG01045,DSC016,CRT0057,EMP0086
INV01051,2024-01-31 18:44:22,819183,Ví điện tử,2024-01-31 18:44:22,Đã thanh toán,BKG00894,DSC034,CRT0029,EMP0022
INV01052,2024-04-09 20:26:51,2188190,Tiền mặt,2024-04-09 20:26:51,Chưa thanh toán,BKG01103,,CRT0025,EMP0118
INV01053,2024-04-24 09:32:09,175547,Chuyển khoản,2024-04-24 09:32:09,Hủy,BKG00778,DSC029,CRT0046,EMP0112
INV01054,2024-05-26 11:20:05,2702266,Thẻ,2024-05-26 11:20:05,Chưa thanh toán,BKG00781,,CRT0021,EMP0024
INV01055,2024-10-15 19:22:25,1428518,Tiền mặt,2024-10-15 19:22:25,Chưa thanh toán,BKG00452,DSC032,CRT0005,EMP0086
INV01056,2024-01-08 02:05:54,1298149,Tiền mặt,2024-01-08 02:05:54,Đã thanh toán,BKG00541,DSC002,CRT0005,EMP0091
INV01057,2024-11-08 21:25:14,529012,Thẻ,2024-11-08 21:25:14,Chưa thanh toán,BKG00142,DSC037,CRT0009,EMP0077
INV01058,2024-11-01 12:41:57,2987679,Chuyển khoản,2024-11-01 12:41:57,Đã thanh toán,BKG00935,DSC016,CRT0004,EMP0119
INV01059,2024-05-21 12:34:30,1936277,Ví điện tử,2024-05-21 12:34:30,Chưa thanh toán,BKG00205,DSC034,CRT0019,EMP0080
INV01060,2024-11-06 19:55:59,1599902,Chuyển khoản,2024-11-06 19:55:59,Đã thanh toán,BKG00062,DSC021,CRT0006,EMP0075
INV01061,2024-03-22 04:15:57,364661,Tiền mặt,2024-03-22 04:15:57,Hủy,BKG00163,DSC043,CRT0002,EMP0113
INV01062,2024-05-05 13:22:14,2243949,Chuyển khoản,2024-05-05 13:22:14,Chưa thanh toán,BKG00757,DSC020,CRT0026,EMP0057
INV01063,2024-11-11 14:05:50,1018129,Tiền mặt,2024-11-11 14:05:50,Hủy,BKG00118,DSC031,CRT0045,EMP0006
INV01064,2024-09-26 03:44:14,2034301,Ví điện tử,2024-09-26 03:44:14,Đã thanh toán,BKG01162,DSC018,CRT0013,EMP0012
INV01065,2024-06-10 02:42:32,216470,Tiền mặt,2024-06-10 02:42:32,Hủy,BKG00478,DSC032,CRT0001,EMP0024
INV01066,2024-12-28 10:25:15,1967743,Ví điện tử,2024-12-28 10:25:15,Hủy,BKG00929,DSC014,CRT0014,EMP0031
INV01067,2024-09-12 22:00:02,285761,Thẻ,2024-09-12 22:00:02,Hủy,BKG00012,DSC006,CRT0007,EMP0085
INV01068,2024-03-07 17:20:11,1835315,Chuyển khoản,2024-03-07 17:20:11,Chưa thanh toán,BKG00158,DSC011,CRT0053,EMP0103
INV01069,2024-10-08 22:34:27,2940664,Tiền mặt,2024-10-08 22:34:27,Chưa thanh toán,BKG00032,DSC017,CRT0001,EMP0054
INV01070,2024-07-22 14:04:02,1699153,Ví điện tử,2024-07-22 14:04:02,Đã thanh toán,BKG00553,DSC022,CRT0055,EMP0089
INV01071,2024-01-21 14:01:04,817523,Thẻ,2024-01-21 14:01:04,Chưa thanh toán,BKG00642,DSC042,CRT0055,EMP0011
INV01072,2024-05-12 13:59:57,2375348,Ví điện tử,2024-05-12 13:59:57,Chưa thanh toán,BKG00085,DSC047,CRT0054,EMP0036
INV01073,2024-01-25 21:52:12,2436699,Thẻ,2024-01-25 21:52:12,Đã thanh toán,BKG00064,DSC046,CRT0051,EMP0005
INV01074,2024-01-21 10:11:22,447731,Tiền mặt,2024-01-21 10:11:22,Hủy,BKG00497,DSC021,CRT0060,EMP0009
INV01075,2024-05-07 08:58:35,2663756,Chuyển khoản,2024-05-07 08:58:35,Đã thanh toán,BKG00833,DSC041,CRT0004,EMP0107
INV01076,2024-06-06 18:22:48,2618366,Thẻ,2024-06-06 18:22:48,Đã thanh toán,BKG00391,DSC050,CRT0052,EMP0114
INV01077,2024-07-07 06:03:27,2645739,Thẻ,2024-07-07 06:03:27,Đã thanh toán,BKG00855,DSC028,CRT0004,EMP0109
INV01078,2024-12-20 11:36:42,2207323,Ví điện tử,2024-12-20 11:36:42,Đã thanh toán,BKG00771,DSC022,CRT0010,EMP0041
INV01079,2024-01-04 04:42:30,1246575,Thẻ,2024-01-04 04:42:30,Chưa thanh toán,BKG00368,DSC011,CRT0020,EMP0052
INV01080,2024-05-30 05:08:39,2577419,Tiền mặt,2024-05-30 05:08:39,Hủy,BKG01025,DSC017,CRT0027,EMP0097
INV01081,2024-10-22 04:28:21,2163708,Chuyển khoản,2024-10-22 04:28:21,Đã thanh toán,BKG00529,DSC022,CRT0057,EMP0014
INV01082,2024-10-28 19:48:04,2192953,Tiền mặt,2024-10-28 19:48:04,Đã thanh toán,BKG00238,DSC007,CRT0020,EMP0072
INV01083,2024-01-22 13:27:09,1648092,Ví điện tử,2024-01-22 13:27:09,Hủy,BKG00044,DSC036,CRT0005,EMP0073
INV01084,2024-11-01 03:01:17,1485457,Chuyển khoản,2024-11-01 03:01:17,Đã thanh toán,BKG01004,DSC023,CRT0003,EMP0072
INV01085,2024-07-10 00:52:57,2400164,Thẻ,2024-07-10 00:52:57,Đã thanh toán,BKG00668,DSC025,CRT0057,EMP0006
INV01086,2024-10-12 02:30:41,1315056,Chuyển khoản,2024-10-12 02:30:41,Hủy,BKG00613,DSC006,CRT0058,EMP0036
INV01087,2024-12-24 23:39:55,1192938,Ví điện tử,2024-12-24 23:39:55,Hủy,BKG00297,DSC050,CRT0048,EMP0052
INV01088,2024-01-08 07:03:49,2323127,Tiền mặt,2024-01-08 07:03:49,Chưa thanh toán,BKG00125,DSC035,CRT0045,EMP0045
INV01089,2024-05-07 12:58:01,619502,Ví điện tử,2024-05-07 12:58:01,Chưa thanh toán,BKG00898,DSC015,CRT0043,EMP0066
INV01090,2024-06-08 12:04:01,2238456,Chuyển khoản,2024-06-08 12:04:01,Đã thanh toán,BKG00910,DSC017,CRT0003,EMP0038
INV01091,2024-01-25 09:02:39,1823777,Tiền mặt,2024-01-25 09:02:39,Đã thanh toán,BKG01154,DSC047,CRT0043,EMP0065
INV01092,2024-02-28 04:52:02,123395,Tiền mặt,2024-02-28 04:52:02,Đã thanh toán,BKG00783,DSC029,CRT0043,EMP0069
INV01093,2024-09-10 17:57:16,144500,Thẻ,2024-09-10 17:57:16,Chưa thanh toán,BKG00879,DSC003,CRT0035,EMP0010
INV01094,2024-06-14 10:00:32,1609728,Chuyển khoản,2024-06-14 10:00:32,Hủy,BKG00968,DSC037,CRT0010,EMP0086
INV01095,2024-10-17 14:05:04,2828634,Tiền mặt,2024-10-17 14:05:04,Hủy,BKG00958,,CRT0026,EMP0053
INV01096,2024-01-19 09:32:04,1412351,Tiền mặt,2024-01-19 09:32:04,Đã thanh toán,BKG00249,DSC017,CRT0056,EMP0059
INV01097,2024-01-15 15:56:11,222876,Tiền mặt,2024-01-15 15:56:11,Hủy,BKG01013,,CRT0028,EMP0002
INV01098,2024-11-19 00:07:33,2017444,Tiền mặt,2024-11-19 00:07:33,Chưa thanh toán,BKG00228,DSC023,CRT0046,EMP0096
INV01099,2024-12-15 04:25:39,1982309,Thẻ,2024-12-15 04:25:39,Đã thanh toán,BKG01134,DSC031,CRT0017,EMP0023
INV01100,2024-05-20 19:34:47,2014924,Ví điện tử,2024-05-20 19:34:47,Đã thanh toán,BKG00211,DSC028,CRT0034,EMP0081
