BookingID,CourtType,OrderDate,OrderTime,StartTime,EndTime,Status,CustomerID,SportCenterID,RID
BKG00940,Cầu lông,2024-06-12,15:06:44,2024-06-12 16:06:44,2024-06-12 18:06:44,Confirmed,CUS00656,CEN005,EMP0015
BKG00941,Bóng đá,2024-12-18,13:59:19,2024-12-23 13:59:19,2024-12-23 16:59:19,Cancelled,CUS00099,CEN001,EMP0009
BKG00942,Bóng rổ,2024-10-02,06:51:36,2024-10-04 12:51:36,2024-10-04 13:51:36,Pending,CUS00517,CEN001,EMP0018
BKG00943,Bóng rổ,2024-05-15,09:38:41,2024-05-23 18:38:41,2024-05-23 21:38:41,Pending,CUS00686,CEN003,EMP0109
BKG00944,Bóng rổ,2024-12-19,07:20:43,2024-12-24 16:20:43,2024-12-24 18:20:43,Cancelled,CUS00209,CEN002,EMP0041
BKG00945,Tennis,2024-07-16,03:10:32,2024-07-24 06:10:32,2024-07-24 08:10:32,Confirmed,CUS00092,CEN005,EMP0024
BKG00946,Bóng đá,2024-04-20,04:09:50,2024-04-29 10:09:50,2024-04-29 12:09:50,Cancelled,CUS00094,CEN003,EMP0050
BKG00947,Cầu lông,2024-12-14,01:37:22,2024-12-22 07:37:22,2024-12-22 10:37:22,Confirmed,CUS00291,CEN002,EMP0104
BKG00948,Cầu lông,2024-01-09,21:52:11,2024-01-12 22:52:11,2024-01-13 00:52:11,Cancelled,CUS00143,CEN004,EMP0055
BKG00949,Tennis,2024-02-26,19:10:26,2024-03-05 21:10:26,2024-03-05 23:10:26,Confirmed,CUS00552,CEN003,EMP0034
BKG00950,Cầu lông,2024-10-06,20:31:05,2024-10-14 06:31:05,2024-10-14 07:31:05,Confirmed,CUS00003,CEN001,EMP0104
BKG00951,Bóng đá,2024-09-24,15:51:59,2024-10-05 01:51:59,2024-10-05 02:51:59,Pending,CUS00560,CEN004,EMP0086
BKG00952,Bóng đá,2024-02-03,12:56:24,2024-02-07 22:56:24,2024-02-08 01:56:24,Confirmed,CUS00018,CEN003,EMP0012
BKG00953,Bóng đá,2024-08-05,06:42:57,2024-08-10 10:42:57,2024-08-10 11:42:57,Pending,CUS00508,CEN001,EMP0052
BKG00954,Cầu lông,2024-10-10,08:40:25,2024-10-10 18:40:25,2024-10-10 21:40:25,Cancelled,CUS00203,CEN002,EMP0041
BKG00955,Bóng rổ,2024-11-24,04:07:03,2024-12-04 07:07:03,2024-12-04 09:07:03,Cancelled,CUS00730,CEN002,EMP0104
BKG00956,Bóng đá,2024-02-04,17:21:13,2024-02-04 17:21:13,2024-02-04 20:21:13,Pending,CUS00604,CEN001,EMP0068
BKG00957,Cầu lông,2024-01-26,14:51:08,2024-02-03 21:51:08,2024-02-04 00:51:08,Pending,CUS00745,CEN001,EMP0104
BKG00958,Tennis,2024-11-27,12:12:08,2024-12-05 12:12:08,2024-12-05 13:12:08,Cancelled,CUS00660,CEN002,EMP0043
BKG00959,Tennis,2024-01-26,00:53:39,2024-01-31 08:53:39,2024-01-31 11:53:39,Pending,CUS00640,CEN001,EMP0080
BKG00960,Cầu lông,2024-01-20,04:09:06,2024-01-24 07:09:06,2024-01-24 10:09:06,Confirmed,CUS00428,CEN004,EMP0012
BKG00961,Cầu lông,2024-10-26,03:51:03,2024-11-01 09:51:03,2024-11-01 10:51:03,Cancelled,CUS00659,CEN001,EMP0066
BKG00962,Bóng đá,2024-02-24,11:58:31,2024-02-26 21:58:31,2024-02-27 00:58:31,Confirmed,CUS00533,CEN001,EMP0045
BKG00963,Tennis,2024-10-29,20:21:14,2024-11-06 00:21:14,2024-11-06 02:21:14,Pending,CUS00356,CEN002,EMP0010
BKG00964,Bóng đá,2024-01-15,02:40:29,2024-01-20 12:40:29,2024-01-20 15:40:29,Pending,CUS00691,CEN002,EMP0002
BKG00965,Bóng rổ,2024-07-12,02:11:24,2024-07-15 11:11:24,2024-07-15 13:11:24,Cancelled,CUS00516,CEN003,EMP0018
BKG00966,Bóng đá,2024-08-04,14:08:11,2024-08-13 15:08:11,2024-08-13 18:08:11,Confirmed,CUS00144,CEN004,EMP0078
BKG00967,Cầu lông,2024-07-03,05:27:23,2024-07-09 10:27:23,2024-07-09 13:27:23,Pending,CUS00776,CEN001,EMP0052
BKG00968,Bóng rổ,2024-06-14,21:14:26,2024-06-21 22:14:26,2024-06-22 01:14:26,Confirmed,CUS00491,CEN004,EMP0112
BKG00969,Cầu lông,2024-09-12,14:53:15,2024-09-20 22:53:15,2024-09-20 23:53:15,Confirmed,CUS00242,CEN004,EMP0070
BKG00970,Tennis,2024-01-10,13:03:13,2024-01-11 23:03:13,2024-01-12 01:03:13,Cancelled,CUS00166,CEN004,EMP0119
BKG00971,Bóng rổ,2024-03-07,18:12:05,2024-03-16 20:12:05,2024-03-16 21:12:05,Confirmed,CUS00443,CEN004,EMP0057
BKG00972,Bóng đá,2024-08-09,07:37:44,2024-08-12 14:37:44,2024-08-12 17:37:44,Confirmed,CUS00088,CEN004,EMP0105
BKG00973,Tennis,2024-03-06,15:16:10,2024-03-08 23:16:10,2024-03-09 02:16:10,Cancelled,CUS00693,CEN005,EMP0078
BKG00974,Bóng đá,2024-06-29,02:55:30,2024-07-03 11:55:30,2024-07-03 14:55:30,Pending,CUS00326,CEN005,EMP0069
BKG00975,Bóng đá,2024-02-22,15:41:18,2024-02-27 20:41:18,2024-02-27 23:41:18,Confirmed,CUS00492,CEN004,EMP0020
BKG00976,Bóng rổ,2024-05-05,07:55:54,2024-05-14 14:55:54,2024-05-14 16:55:54,Confirmed,CUS00026,CEN005,EMP0108
BKG00977,Cầu lông,2024-12-20,05:42:50,2024-12-28 10:42:50,2024-12-28 13:42:50,Cancelled,CUS00026,CEN003,EMP0004
BKG00978,Bóng đá,2024-12-22,16:37:49,2024-12-26 17:37:49,2024-12-26 19:37:49,Pending,CUS00800,CEN004,EMP0043
BKG00979,Bóng rổ,2024-08-02,03:45:23,2024-08-11 06:45:23,2024-08-11 09:45:23,Pending,CUS00143,CEN005,EMP0111
BKG00980,Tennis,2024-12-02,20:46:40,2024-12-09 01:46:40,2024-12-09 02:46:40,Cancelled,CUS00546,CEN004,EMP0011
BKG00981,Bóng đá,2024-11-22,19:28:27,2024-11-27 03:28:27,2024-11-27 05:28:27,Pending,CUS00058,CEN003,EMP0100
BKG00982,Bóng đá,2024-01-02,16:39:51,2024-01-11 18:39:51,2024-01-11 20:39:51,Confirmed,CUS00609,CEN002,EMP0067
BKG00983,Bóng rổ,2024-08-05,22:33:33,2024-08-13 03:33:33,2024-08-13 06:33:33,Confirmed,CUS00051,CEN002,EMP0083
BKG00984,Bóng đá,2024-10-27,13:39:25,2024-10-29 22:39:25,2024-10-29 23:39:25,Pending,CUS00127,CEN001,EMP0094
BKG00985,Cầu lông,2024-05-12,00:03:17,2024-05-22 00:03:17,2024-05-22 01:03:17,Cancelled,CUS00520,CEN004,EMP0107
BKG00986,Bóng đá,2024-07-10,14:53:32,2024-07-14 16:53:32,2024-07-14 19:53:32,Pending,CUS00412,CEN005,EMP0045
BKG00987,Cầu lông,2024-03-11,08:30:57,2024-03-13 11:30:57,2024-03-13 12:30:57,Confirmed,CUS00620,CEN002,EMP0106
BKG00988,Bóng đá,2024-09-03,05:11:44,2024-09-11 05:11:44,2024-09-11 07:11:44,Pending,CUS00043,CEN001,EMP0101
BKG00989,Bóng rổ,2024-09-05,03:20:23,2024-09-08 03:20:23,2024-09-08 04:20:23,Confirmed,CUS00177,CEN004,EMP0084
BKG00990,Bóng rổ,2024-02-23,22:34:29,2024-02-28 07:34:29,2024-02-28 09:34:29,Confirmed,CUS00245,CEN004,EMP0102
BKG00991,Tennis,2024-01-10,15:55:21,2024-01-15 22:55:21,2024-01-16 01:55:21,Pending,CUS00658,CEN003,EMP0040
BKG00992,Bóng rổ,2024-09-14,14:49:34,2024-09-23 19:49:34,2024-09-23 21:49:34,Cancelled,CUS00796,CEN004,EMP0033
BKG00993,Bóng đá,2024-10-06,18:15:07,2024-10-13 02:15:07,2024-10-13 04:15:07,Pending,CUS00371,CEN003,EMP0033
BKG00994,Tennis,2024-03-26,00:00:52,2024-03-30 05:00:52,2024-03-30 08:00:52,Pending,CUS00288,CEN004,EMP0084
BKG00995,Bóng rổ,2024-12-14,02:20:24,2024-12-22 10:20:24,2024-12-22 13:20:24,Confirmed,CUS00363,CEN005,EMP0026
BKG00996,Tennis,2024-07-15,18:34:02,2024-07-18 22:34:02,2024-07-19 01:34:02,Cancelled,CUS00235,CEN003,EMP0084
BKG00997,Bóng rổ,2024-09-01,15:50:56,2024-09-03 21:50:56,2024-09-03 23:50:56,Pending,CUS00445,CEN004,EMP0107
BKG00998,Tennis,2024-07-20,00:14:37,2024-07-25 03:14:37,2024-07-25 04:14:37,Pending,CUS00679,CEN004,EMP0061
BKG00999,Tennis,2024-07-22,16:55:35,2024-07-29 16:55:35,2024-07-29 19:55:35,Cancelled,CUS00298,CEN002,EMP0021
BKG01000,Bóng rổ,2024-10-26,14:28:04,2024-11-04 22:28:04,2024-11-04 23:28:04,Cancelled,CUS00665,CEN003,EMP0039
BKG01001,Cầu lông,2024-12-04,08:48:06,2024-12-10 17:48:06,2024-12-10 20:48:06,Confirmed,CUS00549,CEN001,EMP0046
BKG01002,Bóng đá,2024-10-23,09:09:25,2024-10-27 14:09:25,2024-10-27 15:09:25,Confirmed,CUS00739,CEN001,EMP0077
BKG01003,Cầu lông,2024-07-25,14:42:29,2024-07-29 20:42:29,2024-07-29 22:42:29,Pending,CUS00751,CEN001,EMP0007
BKG01004,Bóng rổ,2024-03-17,12:51:37,2024-03-21 14:51:37,2024-03-21 17:51:37,Pending,CUS00581,CEN001,EMP0090
BKG01005,Bóng rổ,2024-06-22,12:49:07,2024-06-25 19:49:07,2024-06-25 20:49:07,Cancelled,CUS00323,CEN003,EMP0082
BKG01006,Tennis,2024-09-16,00:27:52,2024-09-26 10:27:52,2024-09-26 11:27:52,Pending,CUS00576,CEN001,EMP0009
BKG01007,Bóng rổ,2024-02-23,11:31:29,2024-02-28 19:31:29,2024-02-28 21:31:29,Pending,CUS00363,CEN001,EMP0087
BKG01008,Cầu lông,2024-09-24,15:08:07,2024-10-04 15:08:07,2024-10-04 17:08:07,Confirmed,CUS00024,CEN002,EMP0072
BKG01009,Bóng đá,2024-05-01,00:48:21,2024-05-04 05:48:21,2024-05-04 06:48:21,Pending,CUS00143,CEN004,EMP0077
BKG01010,Tennis,2024-10-26,17:29:55,2024-11-06 03:29:55,2024-11-06 06:29:55,Cancelled,CUS00239,CEN002,EMP0097
BKG01011,Bóng rổ,2024-08-28,22:55:29,2024-09-03 01:55:29,2024-09-03 02:55:29,Cancelled,CUS00743,CEN001,EMP0015
BKG01012,Cầu lông,2024-04-02,19:38:49,2024-04-13 00:38:49,2024-04-13 03:38:49,Pending,CUS00282,CEN002,EMP0052
BKG01013,Tennis,2024-03-12,17:04:05,2024-03-19 21:04:05,2024-03-19 22:04:05,Cancelled,CUS00445,CEN004,EMP0116
BKG01014,Cầu lông,2024-11-09,01:37:24,2024-11-19 06:37:24,2024-11-19 07:37:24,Cancelled,CUS00053,CEN005,EMP0047
BKG01015,Bóng rổ,2024-03-27,18:39:11,2024-04-04 21:39:11,2024-04-05 00:39:11,Cancelled,CUS00694,CEN003,EMP0045
BKG01016,Tennis,2024-05-12,21:44:08,2024-05-14 01:44:08,2024-05-14 04:44:08,Confirmed,CUS00042,CEN005,EMP0106
BKG01017,Bóng đá,2024-08-15,00:52:11,2024-08-18 05:52:11,2024-08-18 06:52:11,Pending,CUS00489,CEN003,EMP0045
BKG01018,Tennis,2024-05-01,10:14:39,2024-05-11 13:14:39,2024-05-11 16:14:39,Confirmed,CUS00716,CEN001,EMP0119
BKG01019,Bóng rổ,2024-02-22,16:55:54,2024-02-29 18:55:54,2024-02-29 21:55:54,Pending,CUS00426,CEN004,EMP0026
BKG01020,Cầu lông,2024-06-20,18:10:45,2024-06-25 00:10:45,2024-06-25 01:10:45,Pending,CUS00089,CEN003,EMP0107
BKG01021,Bóng rổ,2024-05-25,11:04:32,2024-05-31 13:04:32,2024-05-31 15:04:32,Confirmed,CUS00104,CEN002,EMP0097
BKG01022,Bóng rổ,2024-01-12,03:56:41,2024-01-20 07:56:41,2024-01-20 10:56:41,Pending,CUS00524,CEN004,EMP0051
BKG01023,Cầu lông,2024-01-06,11:34:01,2024-01-15 20:34:01,2024-01-15 21:34:01,Confirmed,CUS00585,CEN002,EMP0011
BKG01024,Bóng rổ,2024-04-03,09:36:45,2024-04-03 12:36:45,2024-04-03 15:36:45,Cancelled,CUS00345,CEN001,EMP0056
BKG01025,Bóng rổ,2024-01-24,00:52:05,2024-01-28 05:52:05,2024-01-28 06:52:05,Cancelled,CUS00338,CEN005,EMP0106
BKG01026,Cầu lông,2024-12-22,09:26:48,2024-12-24 19:26:48,2024-12-24 22:26:48,Cancelled,CUS00429,CEN004,EMP0030
BKG01027,Bóng đá,2024-03-08,06:44:43,2024-03-11 10:44:43,2024-03-11 11:44:43,Cancelled,CUS00570,CEN005,EMP0005
BKG01028,Tennis,2024-07-13,23:44:30,2024-07-19 00:44:30,2024-07-19 03:44:30,Confirmed,CUS00666,CEN002,EMP0008
BKG01029,Cầu lông,2024-05-23,10:06:02,2024-06-01 13:06:02,2024-06-01 15:06:02,Confirmed,CUS00376,CEN001,EMP0110
BKG01030,Cầu lông,2024-08-02,18:07:10,2024-08-04 21:07:10,2024-08-04 22:07:10,Pending,CUS00262,CEN002,EMP0061
BKG01031,Tennis,2024-10-24,21:58:15,2024-10-30 04:58:15,2024-10-30 06:58:15,Confirmed,CUS00190,CEN005,EMP0079
BKG01032,Bóng đá,2024-02-12,19:07:48,2024-02-17 23:07:48,2024-02-18 02:07:48,Pending,CUS00767,CEN003,EMP0081
BKG01033,Tennis,2024-03-16,08:58:48,2024-03-17 16:58:48,2024-03-17 19:58:48,Pending,CUS00663,CEN003,EMP0032
BKG01034,Bóng rổ,2024-12-08,21:31:35,2024-12-18 02:31:35,2024-12-18 03:31:35,Pending,CUS00040,CEN002,EMP0086
BKG01035,Bóng rổ,2024-07-06,19:53:24,2024-07-08 05:53:24,2024-07-08 08:53:24,Pending,CUS00329,CEN001,EMP0053
BKG01036,Cầu lông,2024-09-22,09:00:12,2024-10-01 10:00:12,2024-10-01 13:00:12,Confirmed,CUS00620,CEN002,EMP0050
BKG01037,Tennis,2024-11-10,03:28:28,2024-11-11 10:28:28,2024-11-11 11:28:28,Pending,CUS00522,CEN001,EMP0108
BKG01038,Bóng rổ,2024-02-24,20:35:17,2024-03-06 05:35:17,2024-03-06 06:35:17,Cancelled,CUS00055,CEN005,EMP0063
BKG01039,Cầu lông,2024-11-14,11:51:26,2024-11-23 13:51:26,2024-11-23 14:51:26,Pending,CUS00608,CEN005,EMP0032
BKG01040,Bóng rổ,2024-08-08,06:41:17,2024-08-09 11:41:17,2024-08-09 13:41:17,Pending,CUS00696,CEN004,EMP0056
BKG01041,Bóng rổ,2024-02-14,05:42:09,2024-02-14 10:42:09,2024-02-14 11:42:09,Cancelled,CUS00527,CEN004,EMP0063
BKG01042,Bóng đá,2024-06-20,16:23:58,2024-06-30 20:23:58,2024-06-30 22:23:58,Cancelled,CUS00759,CEN005,EMP0108
BKG01043,Bóng đá,2024-05-24,22:06:15,2024-05-27 22:06:15,2024-05-28 00:06:15,Confirmed,CUS00326,CEN001,EMP0002
BKG01044,Cầu lông,2024-01-03,06:47:26,2024-01-05 16:47:26,2024-01-05 18:47:26,Cancelled,CUS00534,CEN002,EMP0072
BKG01045,Bóng rổ,2024-08-03,12:31:24,2024-08-12 12:31:24,2024-08-12 13:31:24,Cancelled,CUS00318,CEN003,EMP0113
BKG01046,Bóng đá,2024-03-07,01:27:22,2024-03-16 06:27:22,2024-03-16 09:27:22,Confirmed,CUS00464,CEN004,EMP0007
BKG01047,Cầu lông,2024-09-08,21:08:52,2024-09-09 01:08:52,2024-09-09 02:08:52,Cancelled,CUS00800,CEN002,EMP0035
BKG01048,Bóng rổ,2024-09-22,23:12:34,2024-09-30 09:12:34,2024-09-30 11:12:34,Confirmed,CUS00641,CEN001,EMP0069
BKG01049,Cầu lông,2024-04-03,05:50:04,2024-04-09 13:50:04,2024-04-09 16:50:04,Pending,CUS00046,CEN001,EMP0114
BKG01050,Cầu lông,2024-11-18,09:08:05,2024-11-26 19:08:05,2024-11-26 20:08:05,Confirmed,CUS00177,CEN001,EMP0007
BKG01051,Tennis,2024-02-08,21:16:01,2024-02-12 00:16:01,2024-02-12 02:16:01,Confirmed,CUS00062,CEN001,EMP0070
BKG01052,Tennis,2024-03-03,00:21:15,2024-03-05 00:21:15,2024-03-05 01:21:15,Pending,CUS00549,CEN005,EMP0022
BKG01053,Tennis,2024-11-05,04:08:09,2024-11-08 06:08:09,2024-11-08 07:08:09,Cancelled,CUS00758,CEN002,EMP0088
BKG01054,Bóng đá,2024-12-08,08:01:29,2024-12-18 14:01:29,2024-12-18 17:01:29,Pending,CUS00742,CEN004,EMP0029
BKG01055,Bóng rổ,2024-11-22,15:35:02,2024-11-22 18:35:02,2024-11-22 21:35:02,Cancelled,CUS00693,CEN001,EMP0084
BKG01056,Bóng rổ,2024-04-05,08:32:00,2024-04-11 17:32:00,2024-04-11 18:32:00,Confirmed,CUS00768,CEN005,EMP0076
BKG01057,Tennis,2024-09-08,15:56:50,2024-09-15 21:56:50,2024-09-15 23:56:50,Pending,CUS00048,CEN001,EMP0003
BKG01058,Tennis,2024-02-20,06:06:35,2024-02-21 10:06:35,2024-02-21 13:06:35,Cancelled,CUS00103,CEN001,EMP0061
BKG01059,Bóng đá,2024-06-26,09:14:14,2024-06-27 15:14:14,2024-06-27 16:14:14,Confirmed,CUS00575,CEN003,EMP0112
BKG01060,Bóng đá,2024-11-04,12:51:54,2024-11-14 22:51:54,2024-11-15 01:51:54,Cancelled,CUS00329,CEN001,EMP0024
BKG01061,Cầu lông,2024-06-27,04:07:08,2024-06-27 12:07:08,2024-06-27 14:07:08,Pending,CUS00784,CEN001,EMP0113
BKG01062,Bóng đá,2024-08-29,15:28:17,2024-09-03 01:28:17,2024-09-03 03:28:17,Confirmed,CUS00266,CEN003,EMP0054
BKG01063,Bóng rổ,2024-02-25,01:22:27,2024-03-05 07:22:27,2024-03-05 09:22:27,Confirmed,CUS00399,CEN001,EMP0077
BKG01064,Cầu lông,2024-06-25,03:06:30,2024-07-01 10:06:30,2024-07-01 11:06:30,Pending,CUS00450,CEN004,EMP0094
BKG01065,Bóng đá,2024-09-24,05:32:37,2024-10-04 13:32:37,2024-10-04 16:32:37,Confirmed,CUS00769,CEN002,EMP0109
BKG01066,Bóng rổ,2024-04-03,09:47:13,2024-04-12 14:47:13,2024-04-12 16:47:13,Pending,CUS00138,CEN004,EMP0098
BKG01067,Bóng rổ,2024-12-24,17:11:48,2025-01-01 01:11:48,2025-01-01 02:11:48,Pending,CUS00382,CEN003,EMP0064
BKG01068,Cầu lông,2024-06-27,04:00:45,2024-06-28 07:00:45,2024-06-28 10:00:45,Cancelled,CUS00490,CEN003,EMP0106
BKG01069,Bóng đá,2024-03-05,10:03:03,2024-03-07 13:03:03,2024-03-07 16:03:03,Cancelled,CUS00735,CEN003,EMP0086
BKG01070,Bóng rổ,2024-01-27,17:42:20,2024-01-31 21:42:20,2024-01-31 23:42:20,Confirmed,CUS00181,CEN004,EMP0055
BKG01071,Cầu lông,2024-10-09,12:59:21,2024-10-12 12:59:21,2024-10-12 14:59:21,Cancelled,CUS00114,CEN001,EMP0104
BKG01072,Bóng rổ,2024-06-10,14:17:43,2024-06-12 00:17:43,2024-06-12 02:17:43,Pending,CUS00642,CEN001,EMP0048
BKG01073,Cầu lông,2024-04-24,18:27:39,2024-05-02 21:27:39,2024-05-02 22:27:39,Cancelled,CUS00407,CEN005,EMP0095
BKG01074,Bóng rổ,2024-03-21,11:19:38,2024-03-27 15:19:38,2024-03-27 17:19:38,Pending,CUS00257,CEN004,EMP0041
BKG01075,Bóng rổ,2024-07-28,04:33:41,2024-08-06 10:33:41,2024-08-06 13:33:41,Cancelled,CUS00495,CEN001,EMP0028
BKG01076,Bóng rổ,2024-08-02,01:37:00,2024-08-10 04:37:00,2024-08-10 05:37:00,Pending,CUS00285,CEN005,EMP0029
BKG01077,Bóng rổ,2024-09-22,05:11:44,2024-10-01 15:11:44,2024-10-01 16:11:44,Confirmed,CUS00747,CEN002,EMP0089
BKG01078,Bóng đá,2024-10-24,07:03:00,2024-10-29 16:03:00,2024-10-29 17:03:00,Cancelled,CUS00149,CEN005,EMP0015
BKG01079,Cầu lông,2024-07-06,09:43:53,2024-07-06 15:43:53,2024-07-06 17:43:53,Cancelled,CUS00229,CEN003,EMP0009
BKG01080,Bóng đá,2024-12-18,13:42:30,2024-12-22 13:42:30,2024-12-22 15:42:30,Cancelled,CUS00703,CEN002,EMP0075
BKG01081,Bóng đá,2024-02-01,19:53:07,2024-02-10 02:53:07,2024-02-10 03:53:07,Pending,CUS00526,CEN002,EMP0036
BKG01082,Bóng rổ,2024-02-18,04:29:00,2024-02-26 07:29:00,2024-02-26 08:29:00,Pending,CUS00550,CEN001,EMP0058
BKG01083,Bóng rổ,2024-09-10,05:06:51,2024-09-10 12:06:51,2024-09-10 14:06:51,Cancelled,CUS00459,CEN005,EMP0079
BKG01084,Tennis,2024-11-19,08:40:52,2024-11-28 15:40:52,2024-11-28 17:40:52,Cancelled,CUS00630,CEN004,EMP0080
BKG01085,Bóng đá,2024-05-02,14:45:33,2024-05-04 16:45:33,2024-05-04 17:45:33,Confirmed,CUS00128,CEN001,EMP0036
BKG01086,Bóng rổ,2024-11-03,00:14:59,2024-11-08 06:14:59,2024-11-08 08:14:59,Cancelled,CUS00756,CEN001,EMP0071
BKG01087,Bóng đá,2024-12-12,04:19:05,2024-12-12 10:19:05,2024-12-12 11:19:05,Confirmed,CUS00217,CEN003,EMP0053
BKG01088,Cầu lông,2024-02-06,18:47:17,2024-02-12 21:47:17,2024-02-12 22:47:17,Pending,CUS00611,CEN004,EMP0047
BKG01089,Tennis,2024-06-23,05:32:49,2024-06-25 11:32:49,2024-06-25 12:32:49,Confirmed,CUS00612,CEN003,EMP0078
BKG01090,Bóng rổ,2024-03-25,15:08:54,2024-04-01 23:08:54,2024-04-02 02:08:54,Pending,CUS00091,CEN005,EMP0108
BKG01091,Cầu lông,2024-07-23,02:32:03,2024-08-01 12:32:03,2024-08-01 15:32:03,Cancelled,CUS00055,CEN004,EMP0068
BKG01092,Cầu lông,2024-09-27,23:01:46,2024-09-28 00:01:46,2024-09-28 01:01:46,Cancelled,CUS00014,CEN004,EMP0010
BKG01093,Bóng rổ,2024-07-10,18:05:55,2024-07-15 21:05:55,2024-07-16 00:05:55,Cancelled,CUS00176,CEN001,EMP0050
BKG01094,Cầu lông,2024-11-07,15:36:57,2024-11-10 21:36:57,2024-11-10 22:36:57,Pending,CUS00079,CEN004,EMP0079
BKG01095,Tennis,2024-04-13,23:42:44,2024-04-22 23:42:44,2024-04-23 00:42:44,Confirmed,CUS00706,CEN005,EMP0107
BKG01096,Bóng đá,2024-04-04,05:52:21,2024-04-11 15:52:21,2024-04-11 16:52:21,Cancelled,CUS00366,CEN003,EMP0048
BKG01097,Tennis,2024-07-14,13:09:59,2024-07-17 18:09:59,2024-07-17 21:09:59,Confirmed,CUS00241,CEN005,EMP0118
BKG01098,Bóng đá,2024-02-29,11:26:54,2024-03-07 15:26:54,2024-03-07 18:26:54,Pending,CUS00619,CEN002,EMP0019
BKG01099,Tennis,2024-10-28,19:59:20,2024-11-02 20:59:20,2024-11-02 22:59:20,Confirmed,CUS00072,CEN005,EMP0090
BKG01100,Cầu lông,2024-05-05,07:30:50,2024-05-13 08:30:50,2024-05-13 11:30:50,Cancelled,CUS00261,CEN004,EMP0112
BKG01101,Bóng rổ,2024-12-14,18:14:56,2024-12-16 19:14:56,2024-12-16 22:14:56,Pending,CUS00724,CEN002,EMP0052
BKG01102,Bóng đá,2024-02-17,04:35:42,2024-02-25 10:35:42,2024-02-25 11:35:42,Cancelled,CUS00613,CEN003,EMP0046
BKG01103,Tennis,2024-02-07,22:19:50,2024-02-11 06:19:50,2024-02-11 08:19:50,Confirmed,CUS00240,CEN001,EMP0041
BKG01104,Bóng rổ,2024-03-25,12:26:25,2024-03-25 21:26:25,2024-03-25 22:26:25,Pending,CUS00791,CEN004,EMP0077
BKG01105,Bóng rổ,2024-07-21,11:01:16,2024-07-31 16:01:16,2024-07-31 19:01:16,Pending,CUS00667,CEN005,EMP0055
BKG01106,Tennis,2024-05-20,17:27:46,2024-05-30 01:27:46,2024-05-30 03:27:46,Pending,CUS00645,CEN003,EMP0118
BKG01107,Bóng đá,2024-08-06,09:58:44,2024-08-15 18:58:44,2024-08-15 19:58:44,Cancelled,CUS00111,CEN004,EMP0062
BKG01108,Cầu lông,2024-05-07,14:58:45,2024-05-17 15:58:45,2024-05-17 17:58:45,Confirmed,CUS00521,CEN001,EMP0009
BKG01109,Cầu lông,2024-03-24,19:19:59,2024-04-03 02:19:59,2024-04-03 03:19:59,Confirmed,CUS00464,CEN001,EMP0062
BKG01110,Cầu lông,2024-02-17,00:01:27,2024-02-24 10:01:27,2024-02-24 11:01:27,Cancelled,CUS00301,CEN001,EMP0091
BKG01111,Cầu lông,2024-04-28,16:40:38,2024-05-01 02:40:38,2024-05-01 03:40:38,Cancelled,CUS00175,CEN003,EMP0013
BKG01112,Cầu lông,2024-11-10,20:48:57,2024-11-11 02:48:57,2024-11-11 05:48:57,Pending,CUS00190,CEN002,EMP0056
BKG01113,Tennis,2024-04-29,19:48:42,2024-04-29 20:48:42,2024-04-29 23:48:42,Pending,CUS00665,CEN003,EMP0038
BKG01114,Tennis,2024-03-06,07:41:57,2024-03-10 15:41:57,2024-03-10 17:41:57,Pending,CUS00686,CEN001,EMP0021
BKG01115,Tennis,2024-04-05,00:18:36,2024-04-10 00:18:36,2024-04-10 03:18:36,Cancelled,CUS00316,CEN004,EMP0053
BKG01116,Tennis,2024-09-29,10:56:09,2024-09-30 11:56:09,2024-09-30 14:56:09,Cancelled,CUS00528,CEN004,EMP0085
BKG01117,Bóng đá,2024-05-10,15:07:50,2024-05-16 19:07:50,2024-05-16 20:07:50,Cancelled,CUS00590,CEN003,EMP0014
BKG01118,Tennis,2024-07-11,05:40:02,2024-07-16 08:40:02,2024-07-16 11:40:02,Cancelled,CUS00635,CEN001,EMP0115
BKG01119,Cầu lông,2024-06-30,13:01:31,2024-06-30 18:01:31,2024-06-30 20:01:31,Cancelled,CUS00138,CEN003,EMP0108
BKG01120,Tennis,2024-02-06,05:58:47,2024-02-16 15:58:47,2024-02-16 18:58:47,Pending,CUS00521,CEN002,EMP0050
BKG01121,Bóng đá,2024-09-16,04:35:35,2024-09-17 04:35:35,2024-09-17 07:35:35,Pending,CUS00326,CEN004,EMP0041
BKG01122,Tennis,2024-03-11,09:15:58,2024-03-20 18:15:58,2024-03-20 19:15:58,Pending,CUS00650,CEN002,EMP0031
BKG01123,Bóng rổ,2024-05-28,10:39:05,2024-06-03 16:39:05,2024-06-03 19:39:05,Cancelled,CUS00434,CEN005,EMP0023
BKG01124,Cầu lông,2024-08-09,07:21:45,2024-08-14 10:21:45,2024-08-14 11:21:45,Cancelled,CUS00393,CEN001,EMP0073
BKG01125,Tennis,2024-02-06,01:33:57,2024-02-07 11:33:57,2024-02-07 14:33:57,Pending,CUS00624,CEN001,EMP0107
BKG01126,Cầu lông,2024-10-31,06:12:19,2024-11-04 08:12:19,2024-11-04 10:12:19,Cancelled,CUS00647,CEN002,EMP0038
BKG01127,Bóng đá,2024-05-27,00:18:39,2024-06-02 10:18:39,2024-06-02 11:18:39,Cancelled,CUS00763,CEN002,EMP0035
